A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 A25 A26 A27 A28 A29 A30 A31 A32 A33 A34 A35 A36 A37 A38 A39 A40 Class
-1.13428 -1.33960 -1.90818 -1.18754 -1.40859 -0.79035 -1.39000 -1.60098 -1.35698 -1.78797 -1.13428 -1.81013 -1.81161 -2.06537 -2.05376 -1.98325 -1.79995 -1.90196 -1.88893 -1.71932 -1.13428 -1.97648 -0.98762 -2.00673 -1.94828 -2.15249 -1.94068 -1.90790 -1.96782 -1.04844 -1.13428 -1.46930 -1.72563 -1.57841 -1.88506 -1.78201 -1.52629 -1.72362 -1.70246 -1.58970 12
2.68115 1.27817 1.03950 1.03243 1.02425 1.01652 1.13683 1.04136 0.83764 0.76149 2.68115 1.12792 0.72125 1.78455 1.01066 1.42012 0.74738 0.37239 0.26877 -0.05712 2.68115 1.52853 0.78131 1.18669 0.94373 0.73486 1.38259 0.97824 0.85546 0.67673 2.68115 1.38751 0.77454 1.85651 1.14392 1.47577 1.40502 0.75352 0.62550 0.23506 9
0.11459 -0.07937 -0.59703 -0.29260 -0.38713 -0.51168 -0.22646 -0.41555 -0.59861 -0.69229 0.11459 -0.48703 -0.49322 -0.25915 -0.43444 -0.42022 -0.64393 -0.61702 -0.71482 -0.80353 0.11459 -0.06179 -0.39797 -0.18894 -0.42742 -0.47814 -0.13198 -0.27678 -0.37205 -0.42334 0.11459 0.17601 0.12377 0.20497 0.10304 0.36049 0.09477 0.00517 0.11424 0.09270 2
1.49621 0.99596 1.04589 1.03243 1.04968 1.06596 1.45643 1.27664 1.09184 0.97573 1.49621 0.99659 1.19337 1.47511 1.22076 1.71634 1.07475 0.98488 1.02640 0.93043 1.49621 1.65918 1.00623 1.53437 1.40077 1.34733 1.74257 1.56691 1.57613 1.17007 1.49621 1.50389 0.98945 1.82181 1.27924 1.32902 1.41721 1.17033 1.14669 0.84008 10
0.23751 0.12499 0.24516 0.13750 0.07061 0.18500 0.17304 0.20884 0.34194 0.15549 0.23751 -0.42380 -0.12799 -0.26634 -0.06035 0.34869 -0.49559 -0.29578 -0.14771 -0.21789 0.23751 0.14545 0.24942 0.12851 0.32514 0.42863 0.35971 0.34051 0.32882 0.35804 0.23751 0.38763 0.54450 0.48948 0.72757 0.80660 0.30806 0.63985 0.70492 0.60389 8
-1.32112 -0.47350 -0.75016 -0.02759 0.10452 0.27939 -0.11160 -0.38840 -0.09867 -0.62802 -1.32112 -0.89564 -0.60605 -0.70530 -0.36782 -0.37610 -0.62347 -0.41143 -0.20974 -0.30688 -1.32112 -1.53948 -0.13051 -1.23577 -0.80172 -0.56564 -1.48412 -0.93496 -0.63735 -0.14756 -1.32112 -0.68103 -0.46646 -0.56528 -0.43302 -0.41433 -0.67310 -0.39269 -0.18358 -0.16937 14
2.39106 1.37062 0.77472 1.18449 1.07935 1.04798 1.36655 1.02778 0.67665 0.78903 2.39106 1.18630 1.00927 1.38876 1.09777 1.08608 0.75249 0.74502 0.64537 0.50555 2.39106 1.20866 0.14304 0.88813 0.13207 0.10251 1.29479 0.37321 0.31694 0.30289 2.39106 1.20234 0.81692 1.42628 0.79523 0.81247 1.22219 0.62090 0.52623 0.48418 10
-0.54918 -0.39078 -1.61468 -0.15792 -0.52700 0.07712 -0.47614 -0.98112 -0.86976 -1.76655 -0.54918 -0.92969 -1.38699 -0.84923 -1.20310 -1.25846 -0.99176 -1.19953 -1.27751 -1.37195 -0.54918 -1.53047 -0.65328 -1.65148 -1.63308 -1.92182 -1.46217 -1.49910 -1.60748 -0.63477 -0.54918 -0.82387 -1.51375 -0.50977 -1.34380 -1.43568 -0.56950 -1.19788 -1.21105 -1.27263 12
-0.20992 0.85485 0.16222 0.71095 0.75300 0.37377 0.68240 0.62510 0.71478 0.04225 -0.20992 0.34477 0.16004 0.31654 0.20612 -0.06728 0.17449 0.23105 0.29978 0.12087 -0.20992 -0.62944 0.53208 -0.47238 0.12025 0.25761 -0.50952 0.00938 0.17835 0.53577 -0.20992 0.26595 0.10258 0.12170 0.26958 -0.06214 0.59449 0.49302 0.65032 0.60389 14
1.49129 0.93757 0.09523 0.64144 0.50293 0.58053 0.63247 0.38077 0.33347 -0.36787 1.49129 0.36909 0.36195 0.66915 0.44697 1.05457 0.04661 0.01689 0.11813 -0.09732 1.49129 1.02846 0.55640 0.61603 0.51426 0.53601 0.81627 0.57761 0.46741 0.28757 1.49129 1.20234 0.68979 1.08626 0.79523 0.44854 1.03937 0.82457 0.80419 0.69772 8
0.38009 -0.37618 -0.52047 -0.45768 -0.60329 -0.64203 -0.01672 -0.37483 -0.61556 -0.49029 0.38009 -0.72539 -0.69216 -0.54699 -0.74703 -0.26266 -0.64393 -0.92969 -0.93635 -0.92985 0.38009 -0.28254 -0.49220 -0.41569 -0.65200 -0.62132 -0.27685 -0.48936 -0.48688 -0.30077 0.38009 0.01201 0.14496 -0.02402 0.07181 0.19027 -0.34401 -0.14166 -0.22825 -0.22113 2
0.39976 0.12499 0.30258 0.17225 0.21896 0.07712 0.32785 0.39435 0.30381 0.31770 0.39976 -0.16112 0.04423 0.15823 0.03189 0.38020 -0.15800 -0.13302 -0.16100 -0.16047 0.39976 0.46081 0.20383 0.41951 0.39212 0.24171 0.56165 0.44679 0.36841 0.15274 0.39976 0.60453 0.14798 0.46866 0.19151 -0.16779 0.27150 0.17568 -0.00488 -0.02377 8
-0.69177 -2.05487 -1.56045 -2.33010 -2.35799 -2.82195 -2.11409 -2.21632 -2.50513 -1.67779 -0.69177 -1.34316 -1.80567 -1.55444 -1.95127 -2.02736 -1.43678 -1.74349 -1.90666 -1.80832 -0.69177 -0.66548 -0.99370 -0.73692 -0.93962 -0.93153 -0.66318 -0.76735 -0.98185 -1.15569 -0.69177 -1.46930 -1.01735 -1.62698 -1.29696 -0.92501 -1.48972 -1.32576 -1.40464 -1.23057 4
-0.41643 -0.43457 -0.32906 -0.47940 -0.27694 -0.21952 -0.43120 -0.20742 -0.27662 -0.28217 -0.41643 -0.93942 -0.84063 -0.80605 -0.85464 -0.59039 -0.94572 -0.95539 -0.88762 -0.88105 -0.41643 -0.47176 -0.32503 -0.39301 -0.32103 -0.26736 -0.47879 -0.38307 -0.36413 -0.32222 -0.41643 -0.10967 0.27511 0.08007 0.39448 0.63638 -0.05149 0.30830 0.32272 0.33535 2
1.56013 1.23438 0.43019 1.21490 0.85048 0.53109 0.68240 0.59795 0.67665 0.27179 1.56013 1.12306 0.54902 0.98578 0.54946 0.37390 -0.00454 0.16252 0.15357 -0.06287 1.56013 0.64552 1.18859 0.41195 0.76248 0.85020 0.63628 0.88012 0.78418 1.26200 1.56013 0.67331 0.59293 0.85726 0.61307 0.75964 1.05155 0.63985 0.81909 0.85302 14
-0.11650 0.49478 0.51632 0.12446 -0.04806 -0.41280 0.44271 0.28123 0.11740 0.65437 -0.11650 1.08414 0.72718 0.15103 0.69807 0.02096 1.13613 0.92492 1.11945 0.96488 -0.11650 0.68606 -1.42833 0.73696 -0.00977 0.62351 1.01822 -0.18685 -0.03944 -1.13424 -0.11650 0.81615 -0.70861 0.73236 -0.35496 -0.86044 0.46042 -0.21744 -0.00488 -0.38614 7
0.43910 1.25384 0.46209 1.10629 1.06240 0.80077 0.89214 0.90110 1.05371 0.11876 0.43910 0.80688 0.41540 0.95699 0.64682 0.22894 0.43536 0.57798 0.56562 0.24144 0.43910 -0.07981 0.56856 -0.10957 0.16753 0.19000 -0.05735 0.15655 0.21398 0.64608 0.43910 0.67860 0.16312 0.46866 0.35805 -0.24410 0.71637 0.45039 0.44185 0.37418 14
-0.04275 0.34881 -0.09937 0.60669 0.29525 0.75133 0.51761 0.27671 0.65546 0.04225 -0.04275 -0.12707 0.01751 0.10786 -0.13209 0.00205 -0.04546 -0.15444 -0.02365 0.03474 -0.04275 0.13644 0.34668 0.13985 0.32908 0.34113 0.17093 0.34459 0.38425 0.45916 -0.04275 0.56750 0.78665 0.78787 0.96697 1.00031 0.57011 0.92877 0.87369 0.76243 8
-0.38201 -0.18642 0.87362 -0.09710 0.38002 0.73335 -0.12658 0.55271 0.71054 1.25424 -0.38201 0.42746 0.32038 0.53242 0.46234 0.22894 0.57858 0.67221 0.66309 0.60029 -0.38201 0.37521 -0.00589 0.44975 0.63640 0.75077 0.38605 0.55717 0.61788 -0.08321 -0.38201 -0.05677 0.68374 0.20497 0.96697 1.09423 0.29587 0.88141 0.99281 0.73978 6
0.05559 -0.01612 -0.03557 0.68923 0.38849 0.40524 0.69239 0.29028 0.60886 0.36667 0.05559 -0.58432 0.07690 -0.23756 -0.03985 0.44953 -0.32680 -0.16300 -0.02365 -0.01406 0.05559 0.09138 0.42570 0.10584 0.34090 0.35306 0.13581 0.31598 0.36841 0.24773 0.05559 0.74208 0.44764 0.73236 0.70155 0.26071 0.55183 0.63511 0.59572 0.35153 8
0.33584 -0.07937 -1.59873 -0.12317 -0.84912 -0.37684 -0.25642 -1.00374 -0.86976 -1.62270 0.33584 -0.53568 -1.29494 -0.58297 -1.29022 -1.46644 -0.83831 -1.25949 -1.40157 -1.43224 0.33584 -0.80514 -0.37062 -1.11106 -1.23119 -1.59173 -0.84756 -1.05760 -1.23923 -0.36818 0.33584 -0.37419 -1.17777 -0.46813 -1.23971 -1.51786 -0.63654 -1.20735 -1.42946 -1.45058 12
-0.69177 -2.11812 -1.72315 -2.35183 -2.48514 -2.88488 -2.09911 -2.26156 -2.49666 -1.65025 -0.69177 -1.32370 -1.60969 -1.56164 -1.76679 -1.79417 -1.45212 -1.62356 -1.73829 -1.63607 -0.69177 -0.75558 -0.86908 -0.90320 -0.99085 -1.10255 -0.85634 -0.81640 -1.01749 -0.95039 -0.69177 -1.65975 -1.28069 -2.01558 -1.74975 -1.66461 -1.86147 -1.71415 -1.92086 -1.57676 4
-0.04275 -0.59514 0.23559 -0.57498 -0.06925 -0.12963 -0.72083 -0.13050 -0.11138 0.19528 -0.04275 -0.61837 0.05017 -0.30232 0.29324 0.85289 -0.52628 -0.06449 0.10927 -0.02267 -0.04275 -0.33210 -0.19129 -0.10957 -0.01765 0.28545 -0.15393 -0.19911 0.07143 -0.01886 -0.04275 -0.73922 -0.43014 -0.27383 -0.21964 0.27245 -0.33792 -0.39269 -0.20343 -0.29231 9
0.52268 0.96676 0.45252 0.74136 0.93948 0.43670 0.49264 1.02326 0.85035 0.19222 0.52268 0.53448 0.39165 0.35252 0.48797 0.08398 -0.11196 0.36811 0.28206 0.05771 0.52268 -0.15640 0.60807 -0.25318 0.18723 0.20591 -0.16271 0.16063 0.23774 0.73188 0.52268 0.55692 0.14193 0.74623 0.51419 0.06113 0.85654 0.62564 0.63543 0.46477 14
1.10778 0.30502 0.51632 0.39816 0.51564 0.69739 0.41774 0.59795 0.73172 0.59621 1.10778 0.40800 0.35899 1.29521 0.89792 1.71634 0.49162 0.45805 0.70740 0.26154 1.10778 0.41125 0.06705 0.28346 0.22269 0.38090 0.39922 0.19743 0.22190 -0.03111 1.10778 0.10195 -0.01244 0.43397 0.22274 0.59529 0.18618 -0.01851 -0.05452 -0.32790 9
-0.59835 0.50938 1.45741 1.28875 1.17683 0.85021 0.75232 1.19067 1.21895 1.48378 -0.59835 0.50529 1.47546 0.54682 1.03116 1.06718 0.99290 1.23330 1.02197 1.47302 -0.59835 0.45180 1.96060 0.80121 1.23923 1.18427 0.29386 1.35433 1.39002 1.84420 -0.59835 1.17060 2.01252 0.98217 1.46660 1.41120 1.76457 1.89974 1.64305 2.19894 13
0.05067 -0.22535 -0.56832 -0.54891 -0.50157 -0.67798 -0.38126 -0.36578 -0.63250 -0.64026 0.05067 -0.53081 -0.34475 -0.34550 -0.20896 0.20373 -0.59790 -0.41143 -0.35151 -0.41310 0.05067 -0.49879 -0.62897 -0.55174 -0.77808 -0.85597 -0.41733 -0.63653 -0.78782 -0.60106 0.05067 -0.34245 -0.27275 -0.33629 -0.34455 -0.04453 -0.45980 -0.43532 -0.40198 -0.33761 2
-0.81469 -0.83357 -0.34501 -0.86171 -0.40409 -0.38583 -1.15529 -0.67797 -0.64945 -0.60659 -0.81469 -1.22155 -0.59121 -1.33856 -0.65991 -0.31938 -1.39074 -0.88686 -0.77242 -0.74612 -0.81469 -1.51245 -0.79918 -1.56456 -1.53457 -1.74286 -1.49729 -1.46231 -1.54809 -0.83395 -0.81469 -1.61743 -0.93260 -1.76577 -1.34900 -0.94262 -1.64817 -1.36366 -1.26069 -0.98792 3
-0.63768 -0.42484 -0.21422 -0.26219 0.01551 0.01420 -0.54605 -0.35673 -0.37830 -0.66474 -0.63768 -0.78862 -0.67435 -0.52540 -0.51643 -0.33829 -0.70531 -0.55705 -0.52431 -0.64277 -0.63768 -0.98084 -0.49523 -1.01658 -0.90810 -1.02698 -0.99682 -0.85728 -0.89870 -0.55204 -0.63768 -1.01432 -0.54214 -0.91224 -0.64640 -0.15018 -0.92906 -0.70529 -0.56578 -0.38937 3
0.42926 0.72348 0.23559 0.93686 0.58346 0.36029 0.42273 0.29028 0.31229 0.24425 0.42926 0.81174 1.13695 0.98578 0.85180 0.80877 0.91618 1.02771 0.87133 1.10842 0.42926 0.90231 2.58672 1.57216 2.20848 1.79277 1.07529 2.42540 2.34827 2.81557 0.42926 1.13357 1.54941 0.99605 1.09708 0.81247 1.67316 1.63923 1.28071 1.63275 13
-0.22959 -0.73625 -0.30992 -0.50113 -0.44647 -0.24649 -0.84568 -0.73227 -0.36983 -0.44744 -0.22959 -0.71079 -0.32693 -0.37428 -0.22433 0.04617 -0.62859 -0.42856 -0.24518 -0.30114 -0.22959 -0.22398 -0.04236 -0.03777 0.12813 0.20989 -0.22856 -0.10100 -0.00776 -0.07708 -0.22959 -0.71277 -0.20616 -0.39180 -0.13116 0.30180 -0.50856 -0.32638 -0.20343 -0.24701 9
-0.44101 -1.76779 -1.46475 -2.01297 -2.08673 -2.39496 -1.76453 -1.89055 -2.11536 -1.43601 -0.44101 -1.19236 -1.67502 -1.34576 -1.75142 -1.78787 -1.29867 -1.60214 -1.74716 -1.69348 -0.44101 -0.59790 -1.07576 -0.76715 -1.07753 -1.16220 -0.68513 -0.83276 -1.05708 -1.06683 -0.44101 -1.26297 -1.09302 -1.47432 -1.37503 -1.27720 -1.42269 -1.35892 -1.55851 -1.35352 4
-0.42626 -0.99900 -0.89371 -1.20057 -1.03985 -1.09599 -1.11534 -0.98564 -1.16209 -1.06568 -0.42626 -0.98320 -1.14647 -0.96436 -1.13136 -1.00635 -1.06849 -1.15669 -1.18004 -1.21980 -0.42626 -0.95381 -0.99978 -1.00902 -1.24695 -1.23777 -0.96609 -1.14344 -1.23527 -1.05151 -0.42626 -0.99316 -0.80850 -0.99551 -0.83376 -0.57281 -1.02656 -0.91843 -0.93309 -0.89086 2
0.08509 0.68941 1.28834 0.48504 1.23193 0.87718 0.84720 1.20877 1.05795 1.92144 0.08509 0.94794 0.88753 0.47486 0.91842 0.17852 1.02360 1.19047 1.00868 1.12852 0.08509 0.48784 0.38619 0.56690 0.74278 0.75077 0.57043 0.71660 0.80002 0.43159 0.08509 0.49872 1.38596 0.06619 1.25322 1.14706 0.47261 1.21769 1.35516 1.29627 6
0.10475 0.74780 -0.05152 0.81087 0.46478 0.31984 0.14808 -0.04453 0.15553 -0.48417 0.10475 0.42260 0.00860 0.74831 0.23174 0.00835 -0.05058 -0.03879 0.02066 -0.22076 0.10475 -0.35913 0.40443 -0.34766 -0.09645 0.00308 -0.44806 -0.08465 0.02392 0.49594 0.10475 0.23950 -0.22129 0.20497 -0.06351 -0.62564 0.38119 0.09990 0.03979 0.05064 14
-1.36537 0.20771 -0.50133 0.19832 0.21472 0.31984 -0.24643 -0.16217 0.35889 -0.68617 -1.36537 -0.27300 -0.30615 -0.28073 -0.14234 -0.45804 -0.39841 -0.10304 -0.03251 -0.16334 -1.36537 -1.22862 0.11265 -0.95233 -0.27769 -0.28327 -1.19437 -0.47301 -0.35225 0.07001 -1.36537 -0.52232 -0.24550 -0.39874 -0.06351 -0.37911 0.04601 0.15200 0.26812 0.25123 14
0.90128 1.28304 1.01398 1.18449 0.88439 0.60750 1.20175 1.01874 0.87577 0.82882 0.90128 1.05496 1.33887 1.36717 1.12340 1.43272 1.26912 1.20760 1.16818 1.36967 0.90128 1.28975 0.76004 1.34163 1.37319 1.38313 1.53624 1.40339 1.48505 0.98621 0.90128 0.92724 0.74125 1.48179 0.94095 1.07662 1.36845 0.95719 0.98289 0.83684 10
-0.14109 0.32935 1.17668 0.17225 0.55379 0.45468 0.24296 0.81061 0.69359 1.51133 -0.14109 0.58798 0.65295 0.43168 0.59045 0.09659 0.65531 0.74502 0.57005 0.72661 -0.14109 0.19050 0.04882 0.31369 0.48668 0.52010 0.35532 0.46723 0.49116 0.10065 -0.14109 0.07020 0.85021 0.14946 1.03463 0.88878 0.29587 0.90983 0.87865 0.80772 6
0.11950 0.58237 1.69029 1.06719 1.31246 1.14237 0.66742 1.61145 1.54941 1.66129 0.11950 0.84579 1.74864 0.79868 1.33862 1.62810 0.93152 1.40891 1.19034 1.49885 0.11950 1.15910 2.07914 1.57594 2.04694 1.49846 1.12797 2.00024 1.96022 2.13224 0.11950 1.01189 1.96409 0.64215 1.28444 1.36424 1.29532 1.70554 1.47925 1.97570 13
0.11459 0.15905 0.58970 0.79349 0.78266 0.63896 0.36780 0.61153 0.63004 0.61458 0.11459 0.36909 1.43686 0.30935 1.03628 1.20583 0.58370 1.13907 0.95108 1.32660 0.11459 0.48784 2.08522 0.87301 1.57019 1.27575 0.70652 1.72634 1.42170 2.05257 0.11459 0.72621 1.77037 0.53806 1.21679 1.13532 1.11250 1.60134 1.41473 1.78481 13
0.62593 0.28556 -0.35458 0.39816 -0.02263 0.01869 0.67242 -0.00834 -0.01818 -0.24850 0.62593 0.22316 0.12738 0.53242 0.20612 0.26675 0.23075 0.05972 -0.01479 -0.04564 0.62593 0.34818 -0.23993 0.28346 -0.06887 0.13035 0.35093 0.04617 0.10707 -0.11079 0.62593 0.56221 0.20852 0.63521 0.20712 0.36049 0.31416 0.13779 0.13410 0.07005 2
-0.88352 0.06660 0.79386 -0.10579 0.13843 -0.30492 -0.09162 0.34458 0.18942 0.77067 -0.88352 0.95281 0.55496 0.12225 0.74419 -0.33829 1.32027 1.01486 1.14160 1.04527 -0.88352 0.67255 -1.22469 0.73696 0.22663 0.91383 0.85578 -0.09691 0.19023 -1.15876 -0.88352 0.11782 -1.02946 0.30906 -0.69324 -1.06588 0.22884 -0.50163 -0.29278 -0.54791 7
1.18153 0.15905 -0.31949 0.65882 0.25710 0.56255 0.77729 -0.05811 0.44363 0.18610 1.18153 -0.08330 0.25506 -0.15120 0.11388 0.49995 -0.27564 -0.04736 0.22446 0.13235 1.18153 0.65903 0.52297 0.33259 0.32908 0.22182 0.45629 0.30780 0.24566 0.20483 1.18153 0.99602 0.84416 0.93359 0.76920 0.96509 0.32025 0.40777 0.53119 0.43242 8
-0.34759 0.39747 1.32981 0.46332 0.94372 0.89066 0.51262 0.88752 0.95203 1.46848 -0.34759 0.42746 0.67374 0.45327 0.56483 0.28566 0.74738 0.83497 0.72069 0.91608 -0.34759 0.06886 0.04274 0.16253 0.31726 0.21387 -0.01784 0.16063 0.22190 -0.05563 -0.34759 0.19188 0.93799 0.09395 0.93575 0.95335 0.30806 0.79142 1.04741 0.99214 6
3.17775 1.89612 0.94061 1.83180 0.95220 0.93112 2.36529 1.23139 1.07490 0.92064 3.17775 1.41978 0.59653 1.71258 0.52384 0.41171 1.00825 0.25246 0.02952 -0.07148 3.17775 2.28539 1.29193 1.68176 1.38501 0.92974 2.15963 1.60779 1.19203 0.95864 3.17775 2.64132 1.34661 2.61289 1.53946 1.31728 2.03272 1.31242 1.05734 0.78507 8
-0.68193 0.78673 1.69986 0.85432 1.06240 0.89066 1.06692 1.48024 1.43926 1.97041 -0.68193 0.62690 1.03006 0.38131 0.86205 0.49365 1.03383 1.16477 1.07514 1.26345 -0.68193 -0.25551 -0.12443 -0.24940 -0.01371 -0.03669 -0.41733 -0.04786 0.03184 -0.15062 -0.68193 0.50401 1.14079 0.14252 1.01902 0.61290 0.70419 1.17980 1.15165 1.29303 6
-0.20992 -0.67300 -0.53642 -0.75744 -0.67111 -0.63304 -0.65592 -0.58748 -0.59013 -0.42296 -0.20992 -1.06103 -0.87032 -1.10829 -1.02887 -0.52736 -1.16056 -1.15241 -1.00281 -0.86382 -0.20992 -0.77811 -0.79006 -0.72180 -1.03419 -1.00312 -0.68952 -1.01672 -0.96601 -0.73896 -0.20992 -0.49587 0.04205 -0.53752 -0.07392 0.19614 -0.73404 -0.31217 -0.34241 -0.26966 2
-0.31317 0.71374 0.58013 0.31561 0.19777 -0.29593 0.62248 0.37172 0.21908 0.58091 -0.31317 1.35655 1.05975 0.38850 0.93892 0.19743 1.61183 1.18619 1.29667 1.23761 -0.31317 0.80320 -1.31587 0.77476 0.06115 0.73486 0.89090 -0.10100 0.13479 -1.10054 -0.31317 0.61511 -0.58754 0.64908 -0.29250 -0.68434 0.25322 -0.25533 -0.05452 -0.45731 7
2.00264 1.75015 1.43189 1.59286 1.58372 1.32215 1.94083 1.85578 1.60025 1.35830 2.00264 1.09387 0.97958 1.97164 1.32325 1.91802 1.25889 0.94633 1.01754 0.69503 2.00264 1.73126 0.80867 1.41344 1.06193 1.03314 1.73818 1.35842 1.24351 0.93412 2.00264 1.67848 0.28722 1.82181 0.45694 0.12570 1.65488 0.54986 0.39717 0.27388 8
0.57677 0.57264 1.40637 0.65447 0.83776 0.49513 0.43771 1.09113 0.89696 1.07366 0.57677 1.18143 1.95946 0.97139 1.29250 1.54617 1.30493 1.56739 1.26566 1.74574 0.57677 1.63214 2.91802 1.80269 2.13362 1.34336 1.17187 2.40904 1.76619 2.73896 0.57677 1.40338 2.17900 0.82257 1.56548 1.42881 1.53299 1.88079 1.52889 2.19570 13
-1.24736 -1.66074 -1.05641 -1.52205 -1.24329 -1.20836 -1.59474 -1.37475 -1.32309 -1.05344 -1.24736 -1.75663 -1.11678 -1.71995 -1.21335 -0.77946 -1.48793 -1.20809 -1.12244 -0.99014 -1.24736 -1.00337 -0.70191 -0.74826 -0.61260 -0.35088 -0.95731 -0.80005 -0.62152 -0.74202 -1.24736 -1.00374 -0.36658 -0.83591 -0.35496 -0.19127 -0.92296 -0.47795 -0.40694 -0.40555 2
0.41451 0.61643 -0.00048 0.77612 0.43088 0.91314 0.56256 0.23599 0.69783 -0.01896 0.41451 0.29126 0.56090 0.57560 0.41110 0.68272 0.37398 0.38524 0.49916 0.50842 0.41451 0.59596 0.73268 0.69917 0.77824 0.67521 0.77676 0.74522 0.70499 0.69818 0.41451 0.37704 0.48396 0.60745 0.71716 0.93574 0.43604 0.54038 0.57090 0.53271 8
1.36345 0.83539 0.62479 0.97596 0.99458 0.92213 1.02198 1.22234 0.96474 0.97879 1.36345 1.08901 1.49624 0.59719 0.91842 0.94112 0.88549 1.17334 0.96881 1.30938 1.36345 1.34382 3.00008 1.90473 2.92164 2.44103 1.61965 2.97319 2.65713 3.17409 1.36345 1.36634 1.78853 1.12789 1.78407 1.73991 1.36845 1.71028 1.73240 1.72010 13
1.99772 0.52885 -0.19508 0.81087 0.26558 0.29736 1.11187 0.22694 0.41397 0.31158 1.99772 0.38368 0.46885 0.19421 0.25736 0.30457 -0.14777 0.05972 0.08268 -0.00832 1.99772 1.06900 0.71749 0.60847 0.61670 0.42863 0.76798 0.65937 0.54264 0.43465 1.99772 1.42983 1.09236 1.14177 0.97218 1.14119 0.52745 0.57354 0.62054 0.62007 8
-0.32301 0.36341 0.32173 0.50677 0.40121 0.62997 0.22797 0.28576 0.61309 0.53194 -0.32301 0.02372 0.31741 0.17262 0.23687 0.32978 0.02103 0.17536 0.33080 0.42230 -0.32301 -0.03476 -0.00589 -0.02265 -0.02553 0.01899 -0.07052 -0.01924 0.05956 0.02404 -0.32301 -0.10438 0.58990 0.03149 0.56103 0.84769 -0.13072 0.40303 0.47659 0.46801 10
4.13161 2.66004 0.82577 2.12287 1.17260 0.80077 2.62497 1.17257 0.86730 0.50746 4.13161 2.12998 1.00630 2.41780 0.94404 1.24995 1.35608 0.47519 0.31751 0.28163 4.13161 2.69536 1.08526 2.07102 1.34561 1.19223 2.57668 1.57100 1.36626 0.79623 4.13161 3.17036 1.41018 2.97373 1.61753 1.19401 2.34352 1.36452 1.06727 0.82713 8
-0.87369 -2.12299 -1.74867 -2.32576 -2.42156 -2.75453 -2.14405 -2.23442 -2.44582 -1.72982 -0.87369 -1.16804 -1.70768 -1.18744 -1.65406 -1.80678 -1.13498 -1.41797 -1.51676 -1.51836 -0.87369 -0.69702 -1.13351 -0.62732 -0.84506 -0.63325 -0.62806 -0.73055 -0.79574 -1.07602 -0.87369 -1.69678 -1.30490 -1.84210 -1.63004 -1.42394 -1.69083 -1.58627 -1.72728 -1.47323 4
1.41754 1.70149 0.95656 1.75794 1.38452 1.51992 1.61623 1.54358 1.50704 0.94512 1.41754 0.87011 0.73609 1.53988 0.73394 1.10499 0.94175 0.68078 0.59220 0.47685 1.41754 0.90231 0.02146 0.69539 0.19511 0.07467 1.04895 0.43453 0.33674 0.14048 1.41754 1.19705 0.73822 1.05850 0.89932 0.58355 0.90529 0.68248 0.53616 0.33212 8
-0.62293 -0.02098 0.21645 0.35037 0.49445 0.66593 0.07317 0.23146 0.65123 0.31464 -0.62293 -0.23409 0.20755 0.31654 0.32398 0.72684 0.15403 0.23533 0.52575 0.47110 -0.62293 -0.07981 0.09745 0.09828 0.24239 0.40874 -0.00028 0.18516 0.32486 0.15274 -0.62293 -0.28954 0.21458 0.08701 0.38408 0.62464 -0.11244 0.18042 0.29790 0.19300 10
0.90128 1.09327 -0.06428 1.60589 1.45657 0.92213 2.02073 0.82418 1.13421 0.32688 0.90128 0.82634 0.52527 0.89943 0.70832 0.17852 1.03383 0.81355 0.84918 0.73522 0.90128 0.32115 1.16124 0.19276 0.73096 0.75077 0.17971 0.63484 0.73271 1.09959 0.90128 1.44041 0.94404 0.94747 0.95656 0.33701 1.11250 1.07560 1.16654 0.96302 14
-0.38201 -0.26427 0.22283 -0.54891 -0.36594 -0.73192 -0.17652 0.00524 -0.34017 0.26261 -0.38201 0.64635 0.60544 0.05029 0.64682 -0.07988 0.76272 0.79214 0.86690 0.71512 -0.38201 0.83023 -1.43441 0.83144 0.14783 0.93770 0.98309 -0.13779 0.11103 -1.31503 -0.38201 0.37175 -1.11118 0.24661 -0.83897 -1.30655 -0.10634 -0.69582 -0.75936 -1.03321 7
-0.42134 0.25150 0.56099 0.30258 0.40121 0.38726 0.32286 0.48936 0.50718 0.63906 -0.42134 0.56366 0.61435 0.84905 0.75956 0.44323 0.61439 0.76216 0.65866 0.63187 -0.42134 0.35719 0.18255 0.44219 0.51032 0.55987 0.19288 0.38956 0.50304 0.09145 -0.42134 -0.17844 0.58385 -0.07260 0.44653 0.71269 -0.23432 0.28462 0.30783 0.42271 10
0.02609 0.35368 0.40148 0.43726 0.52836 0.60300 0.50762 0.58890 0.62157 0.57479 0.02609 0.28153 0.68264 0.42448 0.52896 0.62600 0.29725 0.51802 0.42827 0.58594 0.02609 0.20852 0.17343 0.26457 0.26209 0.09853 0.28508 0.18107 0.27734 0.24160 0.02609 0.05433 0.53542 0.29518 0.56623 0.74790 0.05820 0.34619 0.33265 0.29977 10
