FLength FWidth FSize FConc FConc1 FAsym FM3Long FM3Trans FAlpha FDist Class
-0.86214 -0.62257 -0.44461 0.93088 0.72432 0.38016 0.18715 0.38617 1.62876 0.16266 2
1.70029 0.24232 0.78458 -1.06629 -0.98235 1.97716 1.99849 0.59032 -0.94666 0.07057 1
-0.23924 -0.08593 0.28753 -0.65001 -0.55161 0.71507 0.25767 0.26858 -0.96678 -0.33362 1
-0.25159 0.30707 0.14364 -0.68557 -0.96787 0.23843 -0.83765 0.87963 1.54781 -1.41524 2
-0.73329 -0.22911 -0.95859 0.54414 0.57410 0.18717 -0.00331 0.61851 2.21622 -0.48125 1
-0.64696 -0.54929 -0.65135 0.44677 0.16146 0.18425 -0.03839 0.16243 -0.84901 0.27543 1
-0.24529 -0.47062 -0.26221 -0.60023 -0.61857 0.03790 0.44772 -0.41340 -0.99053 0.41034 1
1.13250 1.10903 1.05586 -1.07395 -1.01764 -0.79037 -0.96979 -1.29023 -0.93157 2.34453 1
-0.05164 -0.03755 0.59139 -1.00940 -0.87195 0.13710 -0.93507 0.74353 -0.88177 -0.45907 1
-0.57511 -0.83728 -1.06185 2.14363 2.05363 -0.10023 -0.55940 0.22101 1.04725 -0.97202 2
3.71199 0.61096 0.16692 -0.44925 -0.51451 -3.07251 1.88837 0.84716 0.03016 0.28988 2
-0.61841 -0.43428 -0.83988 0.16451 0.06645 0.48323 -0.58877 -0.26241 0.46471 -0.15545 1
-0.75742 -0.54384 -1.01086 0.50092 0.35511 0.06631 -0.03347 0.50621 0.31243 -0.44670 1
-0.77362 -0.83170 -0.96261 2.16496 2.05183 0.42205 0.07499 -0.28237 0.06607 -0.37582 1
-0.37689 -0.72016 -0.77048 0.20991 0.13974 -0.37921 0.19273 -0.34292 -0.70064 0.48748 2
-0.95698 -0.57306 -1.58197 1.81049 1.57856 -0.19098 -0.03141 -0.47504 0.71399 -1.16397 1
1.64378 0.18440 0.57912 -0.82177 -0.89457 -1.82590 -2.33363 0.65827 1.31497 0.60270 2
-0.40321 -0.19882 -0.24676 -0.54990 -0.55251 1.02290 -0.46175 0.63736 -0.89751 0.27761 1
-0.49483 -0.35632 0.01541 0.41340 0.41122 -0.02149 -0.28135 0.33268 1.79325 -0.35644 2
0.58238 0.52546 1.86058 -0.95415 -0.82761 0.03197 0.93377 -0.70201 -1.04975 1.79545 1
-0.55983 -0.16120 -0.45921 0.01025 -0.12359 0.17096 0.05702 0.68735 1.49812 -1.21578 1
-0.78789 -0.80686 -1.11116 1.89528 1.79935 0.09358 -0.35034 0.23606 0.76985 -0.54732 1
-0.82056 -0.25666 -1.07053 0.41176 0.29267 -0.11723 -0.55938 -0.54046 0.99041 -1.07638 1
-0.32803 -0.19480 0.40772 -0.68885 -0.71268 0.20058 -0.57003 0.69089 -0.91510 -0.04605 1
-0.23317 0.48182 1.32925 -1.07504 -0.99411 0.90009 0.53083 -0.99877 -0.50292 -1.58155 1
-0.74597 -0.53078 -1.20553 1.41445 0.94783 0.35143 -0.10621 -0.51267 0.69262 -1.96429 1
-0.17426 -0.37820 0.36603 -0.37158 -0.40139 0.68136 0.57812 0.50409 -0.83655 -0.02694 1
-0.66287 -0.67817 -0.95224 0.82421 1.01299 -0.25142 -0.64815 0.41125 -0.40182 -1.17134 2
-0.84404 -0.80278 -1.26076 2.24428 2.99565 0.05418 -0.22957 0.19683 -0.48112 -0.46220 2
-0.63217 -0.03324 -0.60649 2.17864 1.65909 0.57587 -0.16385 -1.15340 1.84092 2.79416 2
0.07720 0.18276 1.00825 -1.13522 -1.15338 0.70816 0.43820 -0.84513 -0.96796 0.54455 1
-0.35228 -0.34643 -0.34241 0.36636 0.83834 0.72837 0.40455 -0.47342 -0.91130 0.36506 1
-0.63156 -0.52609 -0.96642 0.75419 0.71255 0.39484 0.08958 -0.56880 -0.57705 -1.12705 1
-0.70822 -0.20584 -0.29861 0.26406 0.55872 -0.09371 0.00232 -0.50521 0.25175 -1.58492 1
-0.64780 -0.42797 -0.72244 0.81163 0.59854 0.65107 -0.37353 -0.38726 0.11471 0.47620 1
-0.68175 -0.35939 -0.56226 0.24328 0.01758 -0.01684 -0.52496 0.65133 1.69009 -0.70851 2
2.77970 2.11549 0.73443 -0.86335 -0.84390 1.32645 3.60907 -1.17182 0.82501 -1.72028 2
2.41433 2.29570 0.84870 -0.44542 -0.31633 -2.52152 -2.01910 -2.79231 1.38273 1.81095 2
0.41562 -0.13902 -0.13102 0.11691 0.12527 -0.51758 -0.95838 -0.60630 -0.29974 1.00791 2
-0.68137 -0.42275 -0.63061 0.47193 0.35692 0.36363 -0.06562 0.47930 -0.49330 -0.48911 1
-0.94943 -0.61195 -1.32255 2.06103 2.13960 -0.16497 -0.09343 -0.50053 1.42606 -0.14503 2
-0.58965 -0.15396 -0.54343 0.04854 -0.02223 0.50591 -0.11239 0.46815 -0.61901 -0.89444 1
1.95057 1.65167 1.41600 -1.44647 -1.35879 0.20013 3.49358 -2.21108 2.22220 1.26620 2
-0.43207 0.12429 -0.15281 -0.54389 -0.67106 -0.36368 -0.62509 -1.00685 2.11503 -0.47593 1
1.29563 1.78111 0.81505 -1.16366 -1.12532 -0.06090 -1.31771 -1.42153 -0.78281 1.72389 2
-0.85097 -0.81107 -1.14395 2.46637 3.06352 0.13184 -0.11876 0.23993 -0.30095 0.31447 1
-0.55557 -0.20703 -0.44567 -0.29937 -0.43578 -0.46861 0.08561 -0.72708 1.53130 -0.19494 1
-0.32936 -0.29521 -0.07791 -0.54826 -0.57876 0.48892 -0.67179 -0.39810 -0.80666 -0.29691 1
0.21076 -0.35254 0.73549 -0.75340 -0.74164 -1.80585 0.63258 -0.33200 -0.96130 0.48442 1
0.70831 0.64722 1.45663 -0.54881 -0.45659 0.23222 0.93861 0.84485 -1.04581 2.37161 1
-0.27257 -0.55751 -0.43361 0.08409 0.08635 0.90739 0.35418 -0.54034 -1.03619 -0.32790 1
-0.84652 -0.62968 -0.51402 1.38491 1.52788 0.04693 -0.08555 -0.37066 2.35095 0.86236 2
-0.55150 -0.17775 -0.12403 -0.46949 -0.57152 0.49536 -0.38676 -0.24487 -0.30984 -0.21310 1
-0.83694 -0.80378 -1.33418 2.28859 2.82824 0.11059 -0.29548 0.18232 1.24704 -1.27113 1
-1.02842 -0.73510 -1.46580 1.91935 1.85455 -0.02485 -0.17649 -0.45170 0.55316 -1.77461 2
-0.01419 -0.58885 0.38127 -0.46949 -0.50727 0.05930 0.13072 0.11488 1.54187 -1.13707 2
0.83609 0.69039 -0.08785 0.41668 0.87634 0.38952 1.71618 -0.91322 1.58562 -1.42351 2
-0.80502 -0.32066 -1.02736 0.57313 0.31439 0.28050 0.14290 0.53736 2.27952 -1.92337 1
-0.95252 -0.69809 -0.91521 1.52659 2.32963 0.17391 -0.27864 -0.66729 1.12342 -1.09858 2
-0.95661 -0.71366 -1.16321 2.50466 3.64990 -0.09437 -0.40948 0.42076 2.14426 0.56305 2
-0.73496 -0.67765 -1.17548 1.24268 0.95236 0.46880 0.14544 -0.54157 -0.86001 0.60193 1
1.09958 0.58337 0.65149 -1.15819 -1.15247 -2.04272 0.98982 1.08697 -0.79458 1.87371 1
-0.82609 -0.64290 -1.25272 1.11851 1.15325 0.44014 0.01556 0.09453 1.14764 -1.40512 1
0.42952 -0.16426 0.46126 -0.84694 -0.88914 1.07704 1.03787 0.45174 -0.81959 0.05500 1
1.59395 3.70034 3.13378 -1.79328 -1.69180 1.14230 1.45810 -2.52869 -0.13859 0.56008 2
-0.69139 -0.51020 -0.54597 0.21757 0.17866 0.43030 0.02792 -0.33984 -0.73378 0.11816 2
-0.53301 -0.05306 0.45025 -0.44105 -0.47831 0.00641 0.13027 -0.40516 -0.17254 -1.22610 1
-0.74070 -0.84858 -1.39491 1.91497 2.04187 0.44833 0.06989 -0.32842 0.37498 -0.95255 1
0.52103 0.20237 1.44795 -0.98643 -0.84571 -0.63318 1.06755 -0.77908 -1.01252 1.68239 1
0.40265 0.16316 1.05691 -1.16585 -1.15971 -1.30299 0.23228 -0.80903 -0.90774 0.66213 1
1.54543 3.30908 1.65300 -1.29440 -1.36875 -1.17086 -1.82286 3.30275 -0.15495 1.84647 2
-0.54050 -0.26076 -0.17672 -0.13636 -0.08015 0.05006 -0.36816 0.51819 1.08181 -0.99647 2
-0.49411 -0.50510 -0.17418 0.22413 0.48723 0.26927 0.30734 -0.52585 -0.58766 -0.01223 1
-0.68629 -0.84340 -1.31620 2.26178 2.08621 -0.22755 -0.30709 0.23680 2.37053 1.32092 2
-0.32249 -0.10330 0.92572 -0.61281 -0.69368 0.56362 0.23619 -0.74826 -0.70604 -1.54741 1
-0.39087 0.33100 -0.13271 -0.16097 -0.26113 -0.41121 -0.87643 0.88909 1.58907 -1.18659 1
-0.40606 -0.02484 0.18173 -0.41479 -0.37063 0.53674 0.15445 -0.74199 -0.68673 -0.86300 1
-0.42407 -0.18085 0.11994 -0.63633 -0.70092 0.21231 0.24482 -0.45399 -0.44216 -0.08329 1
-0.64490 -0.40179 -0.52142 0.32971 0.14698 0.50044 -0.60161 -0.60954 -0.57698 -0.39414 1
0.93528 0.19100 0.69888 -0.75668 -0.47741 -0.35760 0.80887 -0.92434 -0.76296 1.48223 1
4.12213 5.28138 3.36930 -1.81243 -1.71442 -2.87308 -4.58598 -2.59411 0.49785 0.63736 2
-0.17075 -0.38878 -0.75482 0.37566 0.28906 -0.64334 -0.50881 -0.14758 -0.31120 1.08981 1
-0.51064 -0.43155 -0.34643 0.28157 0.17956 0.26350 0.24889 -0.55801 1.01925 0.89142 2
-0.24161 0.14524 0.56600 -1.01980 -1.03212 0.22762 0.30282 -0.65178 -0.84854 -0.89978 1
0.36005 0.45484 0.60430 -0.84201 -0.59233 -0.04835 -1.99900 -0.71071 -0.71146 -0.16689 2
-0.80279 -0.70142 -1.18035 1.46751 2.24005 0.12718 -0.47223 0.43777 -0.63539 -0.15425 1
0.10300 -0.19593 -0.11938 -0.10463 -0.19236 -0.48971 -0.78758 0.76527 -1.05424 0.45133 1
0.50416 -0.06173 0.94455 -0.76543 -0.79684 -1.61037 0.23844 0.56021 -1.05306 0.49205 1
1.18709 -0.25682 0.95958 -0.08658 0.11984 -0.79171 -0.84234 0.68710 0.10477 1.32271 2
-0.36123 -0.84333 -0.25629 0.50311 1.11253 0.63147 0.02165 -0.37077 1.98699 0.09663 2
-0.66064 -0.25257 0.02790 -0.19106 -0.29461 0.02964 0.00421 -0.41486 1.08050 -1.61925 1
-0.70141 -0.30962 -0.45244 -0.04500 -0.18150 0.17097 0.06445 -0.71837 -0.10480 -1.51296 1
-0.94321 -0.64213 -1.23939 2.27054 2.25634 -0.15793 -0.31848 0.53548 1.27783 -1.92929 1
-0.32125 0.48206 0.42676 -1.15436 -1.15519 0.06622 0.37830 0.89109 -0.09297 -0.77517 1
-0.53498 -0.22297 -0.13419 -0.11995 -0.02314 0.63343 -0.34226 0.57683 -0.58678 -0.01101 1
-0.62495 -0.22175 -0.35849 0.21647 0.00763 0.39643 0.07436 -0.57656 1.47042 -1.82142 1
-0.18472 -0.50486 -0.15577 -0.45472 -0.55070 0.45057 -0.06626 0.61740 1.46269 0.67513 2
0.22487 0.42132 1.07511 -0.72659 -0.80136 -0.49954 0.92236 1.12937 -0.67928 1.72991 1
-0.09119 -0.13640 0.48009 -0.76981 -0.81403 -0.44312 0.48614 0.40027 -0.84005 0.81526 1
-0.82003 -0.45478 -0.94314 1.02552 1.40119 -0.02425 0.09928 0.18869 -0.84710 0.36018 1
-0.02819 0.07768 0.00695 0.37237 0.21395 0.74521 0.80234 0.56016 0.08974 -1.20331 2
-0.11166 -0.46500 -0.39044 0.33518 0.18047 0.62021 0.60268 0.21522 -0.50043 -0.92181 1
-0.51220 -0.60952 -1.05614 -0.03570 0.09450 -0.39658 -0.41767 -0.06812 1.14881 -0.09382 2
-0.02064 0.16267 0.35694 -0.65931 -0.68916 0.16526 0.01135 1.03931 -0.53510 -0.36189 1
-0.84670 -0.62366 -1.10417 1.23995 1.45639 0.06535 -0.12494 -0.36241 1.47628 -1.75730 1
0.34878 -0.57386 0.54145 -0.26381 -0.02133 -1.49529 -0.35178 -0.64351 0.42481 1.07898 2
-0.50764 -0.28650 -0.05865 -0.56249 -0.60771 0.16062 -0.55820 -0.47155 -0.54675 0.57674 1
-0.67539 -0.51959 -0.39467 0.63604 0.46008 0.41781 0.24761 -0.29688 1.87012 -2.06848 1
-0.81734 -0.65065 -1.34900 1.11632 1.08357 -0.30587 -0.42275 0.16704 0.30065 -0.83620 1
-0.80141 -0.62992 -1.08598 1.70875 1.21388 0.20311 -0.53630 0.33784 0.36939 -0.85365 1
-0.70685 -0.67442 -0.34833 1.08788 0.87634 0.52681 0.16191 0.16397 2.11706 -0.40071 2
1.56419 0.95232 2.52416 -1.46288 -1.41218 2.33271 1.87501 -0.74706 -0.99691 1.43244 1
-0.61086 -0.68065 -0.51296 1.75251 1.52336 -0.36603 -0.60219 0.50507 2.37022 -2.31467 2
0.97154 0.54828 2.11217 -1.37317 -1.31355 -1.14531 1.32303 -0.84633 -0.96740 1.00078 1
-0.15176 -0.18149 0.70417 -0.76051 -0.76879 0.17211 -0.61843 0.53553 -0.80442 -0.10653 1
-0.23725 -0.25510 -0.05061 -0.58437 -0.64753 0.83234 0.58411 -0.23530 -0.76445 -0.52711 1
-0.23266 -0.42523 -0.17588 -0.26709 -0.22946 0.36224 0.46148 0.55108 -0.53797 -0.96803 1
-0.65344 -0.80305 -0.63336 1.83511 1.56860 -0.00188 0.12863 0.23154 -0.68040 -1.05270 2
-0.77791 -0.81497 -1.50114 1.98554 1.48987 0.01920 0.00563 0.25405 0.21807 -0.06553 1
-0.30432 -0.09761 -0.10986 -0.20802 -0.27109 0.62222 0.29258 -0.64583 0.09377 0.01780 2
0.78088 -0.19704 -0.26496 -0.19161 -0.36158 0.95690 1.46692 0.34586 -0.76449 1.29557 1
-0.69003 -0.31224 -0.47297 0.20608 0.06192 0.06165 0.09678 -0.72087 -0.87922 0.21653 1
1.25506 0.79503 2.45116 -1.39888 -1.32440 -0.27693 1.02164 1.00927 -1.03543 1.96660 1
0.91374 0.20215 1.65913 -1.27471 -1.23572 0.90139 1.71290 0.81106 -0.77379 0.53210 1
-0.65204 -0.54062 -0.89638 -0.06196 -0.23670 0.38801 0.00168 0.24882 0.34649 0.17706 1
-0.55108 -0.38089 -0.22179 0.50366 0.63473 0.39402 0.35445 0.33156 -0.94430 -0.26541 1
0.80404 0.48262 1.79223 -0.99409 -0.98054 -0.62899 0.72997 -0.67396 -0.98624 2.19831 1
-0.03876 -0.14964 -0.58935 -0.02914 -0.10458 -1.18103 0.53203 0.68549 -1.04412 1.24063 1
0.77694 0.31074 -0.01506 -0.31687 -0.44935 -0.91984 -0.83556 0.39209 -0.94104 1.04694 1
-0.16652 0.55019 1.90586 -1.27361 -1.20767 0.82750 0.35910 0.49583 -1.04742 -0.60739 1
-0.81963 -0.63890 -1.30244 0.92486 0.65464 -0.33861 -0.36945 -0.19948 2.38156 0.42477 1
2.55133 1.16753 0.44771 -1.02472 -0.94887 -3.56163 1.62049 -1.43546 -1.02854 1.21140 2
0.26649 0.46708 0.38846 -0.48754 -0.34076 -0.46564 -0.43181 -1.06642 -0.54663 1.55220 1
1.10379 0.61271 2.56521 -1.45304 -1.42123 -0.65177 1.18559 -0.36036 -0.98429 1.39984 1
2.14641 2.46096 1.74906 -1.43115 -1.39227 -2.17663 -2.36369 2.19319 1.44895 2.54818 2
-0.95684 -0.57233 -1.45988 1.84659 1.40572 -0.18540 -0.08294 -0.55989 -0.77773 0.08760 1
-0.27129 0.49462 1.27084 -1.17515 -1.13890 0.59483 0.19994 -0.89526 -0.98497 -0.73592 1
0.35351 0.71314 -0.36568 0.13661 0.20399 -0.74772 0.20432 1.50512 1.02913 -0.24922 1
0.59971 0.93950 1.65532 -1.07887 -0.84842 -0.63851 0.76776 1.22324 0.72928 1.60900 2
0.18075 0.51336 1.11807 -1.36278 -1.31897 0.29059 0.63339 -1.23349 -0.91661 0.36403 2
-0.34310 -0.32160 -0.31871 -0.29773 -0.32448 -0.45096 -0.82113 0.20636 -0.20474 -0.13933 1
0.65560 0.48334 1.46531 -0.50013 -0.53623 0.05170 0.85510 -0.94726 -0.86646 2.24071 1
0.33000 -0.28080 0.29917 -0.49630 -0.59776 -2.06542 0.96861 0.50072 -0.52489 0.14864 1
-0.24680 -0.11800 -0.38325 0.29141 0.63564 -0.52508 -0.87789 -0.22683 0.38457 -0.10292 2
0.25132 0.22044 1.17435 -1.21180 -1.11446 0.85652 0.96795 -0.78980 -0.99492 0.11301 1
1.71021 -0.07221 -0.01506 0.09120 -0.13263 0.91795 2.68499 -0.23788 -0.77582 0.73585 2
-0.06399 -0.00012 -0.08171 -0.55100 -0.61767 0.87853 0.45161 -0.43396 -0.73264 0.84602 1
-0.28700 -0.78709 -0.85194 0.50475 0.67455 -0.79596 -0.41244 0.20517 -0.64282 -0.46967 1
-0.47860 -0.53220 -0.70742 0.18201 0.41122 -0.07602 0.03000 0.49395 -0.43699 0.21857 1
0.93499 0.08222 0.74459 -1.14561 -1.47824 -1.11770 0.93919 1.08931 0.65160 0.28467 2
0.74249 0.63004 0.46993 -0.64727 -0.60681 0.38185 0.61466 0.99035 -0.92303 2.21601 1
-0.38076 -0.36373 -0.38007 0.02337 0.25829 0.01842 -0.78221 0.76750 -0.68256 -0.50720 1
-0.76445 -0.37102 -0.72096 0.78920 1.33604 0.39439 0.13879 0.50672 -0.76523 -0.60356 1
-0.28473 -0.73025 -0.01654 0.69402 0.94512 0.28726 0.39624 -0.12812 -0.45962 0.08671 2
-0.58232 -0.22167 -0.23682 0.09066 0.20399 0.25473 0.14478 0.70527 -0.55236 -1.40111 1
-0.09867 -0.60521 -0.00406 -0.05868 -0.12720 0.63145 0.52622 0.31127 0.48153 0.56700 2
-0.74538 -0.19218 -0.19259 -0.04172 -0.08105 0.07315 0.15431 -0.53099 1.53863 -1.55932 1
0.78843 0.31396 0.60239 -1.01378 -1.00407 1.52085 1.49458 -0.81711 -0.82038 1.03537 1
2.67750 1.07987 1.17097 -1.34363 -1.32350 -4.25683 -1.03940 1.08729 -0.89120 1.22735 2
-0.14161 -0.52092 -0.19767 0.13223 0.24833 0.65956 0.48985 0.45519 -0.87571 -0.51627 1
0.73113 0.28207 1.33305 -1.14616 -1.16604 1.08084 1.48859 -0.53982 -1.05620 -0.05315 1
-0.07699 -0.20895 0.36667 -0.97658 -1.02035 -0.03398 0.35942 0.55288 -0.89749 -0.08062 1
-0.47617 -0.52046 -0.66108 0.08738 0.29539 0.27835 -0.66547 -0.38421 0.06364 -1.29364 1
-0.66901 -0.32275 -0.17080 0.00915 0.07097 0.38338 -0.11214 0.41882 -1.03006 -0.60957 1
-0.95157 -0.60371 -1.47342 1.94615 2.12784 0.31415 -0.35112 -0.37474 -0.48442 -0.28199 1
0.33589 0.07049 0.58039 -0.68338 -0.67196 -0.49649 0.55411 -0.26546 -0.95713 1.50372 1
-0.41500 -0.84428 -0.46535 0.92760 1.42925 0.05556 0.22865 -0.09603 -0.29737 -0.92881 2
-0.83805 -0.63456 -0.79629 1.73500 1.97038 -0.06159 0.08822 -0.36499 -0.21954 -1.06680 2
-0.11761 0.25386 -0.25205 -0.74519 -0.82942 0.30684 -0.92570 -0.98548 0.28626 -1.28789 1
-0.27259 -0.49798 -0.02776 -0.37650 -0.51179 1.18021 -0.45524 0.34268 -0.84517 -0.26988 1
0.14541 -0.70986 0.10703 0.02447 -0.17698 -1.49955 0.55921 -0.43400 -0.70621 1.00067 2
2.44752 0.16300 -0.04384 0.81163 0.49085 -2.51948 -1.99960 -0.59960 0.10115 2.26866 2
-0.94977 -0.59837 -1.46665 2.03751 1.56408 -0.17957 -0.12823 0.55335 1.25713 -0.35388 1
-0.43663 -0.31621 -0.43128 -0.60187 -0.69730 0.44384 0.25717 0.33749 -0.42582 -0.47769 1
-0.70341 -0.04413 -0.06013 -0.03570 -0.01228 0.26611 0.00710 0.76057 -0.92939 -0.21939 1
0.01954 -0.13969 0.18512 -0.38744 -0.18783 -0.71955 0.50215 -0.77416 -0.77288 1.16517 1
4.49585 5.19524 1.56793 -1.50555 -1.41852 -4.28425 -2.81756 4.94880 0.11872 -0.98247 2
-0.52441 -0.50731 -0.37584 0.24820 0.04473 0.22975 0.27790 -0.37405 -0.81744 -0.45073 1
-0.60530 0.23040 0.25854 -0.70909 -0.64934 0.21065 0.19432 -0.72513 0.14984 -1.62569 1
-0.95054 -0.62030 -1.38243 1.97132 2.41470 -0.15438 -0.09985 -0.00812 -1.05910 0.00744 1
-0.94311 -0.62833 -1.42031 2.21912 1.70886 0.32370 -0.15878 -0.58289 0.52337 0.01037 1
0.37255 -0.24376 -0.19767 -0.11776 0.00220 0.89714 1.13845 0.57089 0.75383 0.98888 2
0.30513 0.11164 0.47395 0.05018 0.32525 -0.87577 -0.98278 -0.94217 -1.01050 1.81704 2
-0.46977 0.57591 0.19908 -0.46895 -0.70001 0.59496 0.29280 1.27938 -0.26230 0.64077 2
0.64207 0.05180 0.72533 -0.60078 -0.40230 -2.16251 1.14257 -1.07704 -1.04799 0.20015 1
1.31310 0.23510 -0.57750 -0.19325 -0.25480 -1.68474 0.79641 0.86093 -0.19021 1.30221 2
-0.75535 -0.61678 -1.35492 1.02989 0.63021 0.32148 0.14507 0.36423 -0.78396 -0.93641 2
1.51671 0.17404 1.27656 -0.92735 -0.95430 -2.13176 0.38261 -0.86970 -0.15349 1.40679 2
-0.20021 -0.05556 0.27293 -0.50560 -0.50908 0.56430 0.67002 0.83861 -0.64870 -0.36668 1
-0.80792 -0.51293 -1.00260 0.94073 0.61754 0.30058 0.05782 0.37790 0.54478 -1.15571 1
-0.41400 -0.20759 0.23865 -0.00999 0.18318 0.51382 0.37920 -0.70061 -0.91422 -0.23446 1
3.04987 4.40662 2.50744 -1.77031 -1.68275 -1.86589 -4.14829 -2.77727 1.57141 -0.13972 2
1.82848 -0.45437 -0.42938 1.92974 2.25815 -1.89297 -2.20227 -0.70076 0.74520 0.66591 2
-0.14245 -0.18912 0.51839 -0.92133 -0.84480 0.05465 -0.65306 0.48845 -0.92885 0.02815 1
-0.25472 -0.40041 -0.30517 -0.33492 -0.31000 0.65915 0.37582 -0.73231 0.42207 0.45674 2
2.70409 3.22594 1.87751 -1.66528 -1.51263 2.62318 -1.58881 -3.18950 1.56990 2.36814 2
-0.50105 -0.51957 -0.83629 0.54304 1.10167 -0.35436 -0.67013 -0.25861 -0.28179 0.17159 1
-0.70695 -0.45745 -0.46175 0.61963 0.37864 -0.12585 -0.27647 0.55455 1.00301 0.30968 2
-0.47615 -0.46823 -0.12721 -0.04063 -0.05300 0.29625 0.33707 -0.35510 -0.97473 -0.29094 1
0.14754 0.50768 2.04975 -1.01378 -0.92172 -0.91903 0.59706 0.47673 -0.88154 1.05353 1
-0.93910 -0.65666 -1.33418 2.35861 2.13417 0.30999 -0.09061 -0.57456 -0.13162 -0.69739 2
0.96674 -0.36604 0.22151 0.47959 0.39312 0.73919 -1.47041 -0.67053 -0.94855 2.77421 1
-1.01806 -0.66486 -1.43385 1.87066 1.97038 -0.04788 -0.12086 -0.38956 2.04878 -0.96101 2
0.36712 -0.82638 -0.49476 0.33189 0.49176 -0.94492 -1.73459 0.45877 2.29160 -0.67723 2
0.80715 -0.63321 -0.34727 0.39207 0.51709 -1.09161 0.83169 -0.46182 -0.83675 1.63980 1
-0.77626 -0.60034 -0.85533 1.19947 1.16592 0.03153 -0.03708 0.54061 -0.40160 0.24217 1
-0.72901 -0.52718 -0.64859 0.58845 0.86820 -0.02797 -0.48478 0.40764 0.09958 0.58706 1
-0.21460 0.00723 -0.02564 -0.65001 -0.72445 0.42444 0.60944 0.84088 1.92071 0.41855 2
-0.95093 -0.59528 -1.57435 2.00523 1.69981 -0.17867 -0.09072 -0.56093 1.10621 -0.15401 1
0.34035 -0.15955 0.41555 -0.50778 -0.53442 -1.71631 0.95761 0.44792 -0.96840 0.54011 1
-0.69063 0.01298 -0.46154 -0.53896 -0.54437 -0.17366 0.10963 -0.64050 0.65921 -0.57232 1
-0.79739 -0.34411 -1.09507 1.01840 0.62116 0.51195 -0.29302 0.81940 -0.38052 0.31404 1
-0.53249 -0.52084 -0.50534 1.01840 0.99760 -0.06423 -0.55348 0.58544 -0.19161 0.00649 2
0.92087 -0.14008 0.75623 -0.08877 -0.20503 -0.69058 -1.29050 -0.72392 -0.74813 1.86025 2
-0.64358 -0.20291 -0.63886 -0.14511 -0.30095 -0.35721 -0.32844 0.71865 1.09371 -0.04668 1
-0.78187 -0.65216 -1.17548 1.24268 1.39033 0.17739 -0.52911 0.46919 -0.74385 -0.91649 1
0.91843 1.22124 2.31108 -1.41967 -1.27282 -0.71528 1.34901 1.37896 -0.74818 1.31926 1
1.63689 0.74223 1.81149 -1.17187 -1.07193 -0.82501 0.16643 1.12401 -0.66685 1.31179 1
-0.65017 -0.43715 -0.82274 0.12348 -0.06929 0.13124 0.17428 -0.25759 2.17778 0.31590 1
-0.80454 -0.50816 -0.92029 1.01676 1.35685 0.27342 0.06831 -0.41224 -0.73504 -0.62553 1
0.50993 0.11663 1.18768 -0.99737 -1.02940 1.01336 1.03257 0.52987 -0.83438 0.95875 1
0.47815 0.60901 0.92805 -0.31851 0.28906 0.04571 0.99030 1.48914 -0.56892 2.23444 1
0.27519 -0.31704 -0.00194 -0.83381 -0.78236 -0.31334 -1.03201 0.48919 -0.72041 0.11631 1
-0.04801 0.07564 -0.23153 -0.49028 -0.34891 -1.38944 0.52436 -1.07150 -0.19405 1.18006 1
-0.77419 -0.81431 -1.37016 1.88160 1.45458 0.10985 -0.39612 -0.28677 -0.70950 -0.46423 1
1.39595 1.74705 0.59837 -1.01925 -0.86923 -0.56871 0.78640 0.71508 -0.64484 1.30390 2
-0.59235 -0.39653 -0.58406 -0.02531 -0.21679 0.29203 0.03702 0.33043 -0.08296 -1.39858 1
-0.75930 -0.30744 -0.47297 0.19240 0.03930 -0.38477 -0.09769 -0.56424 0.80953 -1.17099 1
-0.93018 -0.74691 -0.90548 2.72128 2.79023 -0.14067 -0.38686 0.52157 -0.27159 -1.01356 2
-0.86424 -0.78416 -0.94992 1.29903 1.55955 0.27107 -0.45594 -0.43925 0.65259 -1.06799 2
1.44165 0.01307 -0.31575 -0.32617 -0.42492 1.51001 2.10528 -0.50309 0.48232 0.75519 1
-0.35468 0.33509 0.08418 -0.66150 -0.55251 0.27300 -0.63075 0.76524 -0.65641 -0.58911 1
-0.90170 -0.54370 -0.72096 1.54245 1.09895 0.05245 -0.16938 -0.16750 1.32015 0.35753 2
0.98383 0.89313 1.81974 -1.43444 -1.30269 -1.22777 1.03595 1.07711 -1.02363 1.21095 1
-0.03036 -0.04900 0.35059 -0.24138 -0.17155 -0.09259 -0.94149 -0.53683 -1.01836 -0.20462 2
0.13272 0.17610 0.90498 -1.18773 -1.18686 0.68461 0.99102 -0.34285 1.00316 -0.92187 1
-0.70886 -1.20886 -1.47342 2.19012 1.85908 -0.33183 -0.53146 -0.01200 1.78840 -0.06598 1
-0.81186 -0.53462 -0.37288 0.95222 0.66731 0.44659 0.08797 -0.51752 -0.41820 -0.15523 2
-0.23429 -0.39221 0.74798 -0.57944 -0.60138 0.24072 0.54046 0.51163 -0.63271 0.30392 1
-0.44264 -0.62460 -0.45688 0.18037 0.00582 0.51571 0.15297 -0.58023 -0.81277 0.37736 1
1.46528 1.90557 1.21308 -1.27799 -1.09456 -0.56205 -1.76748 2.55386 -0.88334 1.47181 1
-0.95083 -0.59878 -1.54430 2.00578 1.87356 -0.17505 -0.07654 -0.53121 0.19597 -1.29467 1
