A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 Class
-1.14029 -0.44211 -0.97316 1.14822 -1.28754 -0.97030 0.03750 -0.05815 0.96233 -0.91870 -1.66915 -2.05325 0.06375 -2.22884 -0.56661 0.64416 -2.37712 -0.39293 -0.63636 -1.38558 0
-0.43250 0.60177 0.44956 -0.18231 0.15698 0.49458 0.85022 1.34769 0.13420 -0.11246 -0.04463 -0.11237 0.50546 -0.85224 0.26884 -0.33980 0.71570 0.06496 -1.32561 0.35255 1
-2.33184 -0.69891 2.64813 -0.20915 -1.62719 1.66398 0.91668 -0.00548 -0.07235 -1.89346 -0.12111 -0.54006 -2.86693 0.30222 -1.23006 3.49816 -0.11768 1.24724 -0.38826 -2.17411 0
-1.85414 -4.15672 -0.75084 0.26791 -1.11973 1.82660 -0.09609 0.45436 -0.84250 -0.97532 -2.54272 -0.58329 0.90354 -0.42748 -0.27905 -0.49088 0.53401 -0.18391 -1.17947 0.49273 0
0.70051 1.83975 -0.95566 -0.67346 -0.07796 -0.09639 0.56001 -1.36945 0.18502 0.99577 -0.08551 1.84912 -0.27548 -1.03130 -0.76584 1.60184 -0.67550 1.12052 0.16165 0.78658 0
0.80143 -0.31871 -0.13509 0.32762 0.77117 -1.60755 0.12765 1.32608 -0.09776 -0.14280 -0.05452 -0.28531 -0.27481 0.41194 -0.28968 1.22809 -0.45089 -0.49679 -0.10617 -0.65030 1
1.05979 0.29027 -0.45463 -0.79625 0.39662 0.05036 -0.67783 0.12619 1.00859 -0.69220 -0.63273 1.36889 1.10059 -1.62300 -0.85550 -2.25320 -1.30505 0.82854 1.68357 -0.62536 0
-0.03285 -0.46479 0.03732 -0.18030 -0.72906 -0.15721 -0.39025 0.14983 0.78902 -0.65175 -0.35714 0.45166 -0.58428 0.06055 -0.39726 0.01161 -0.03655 -0.75284 0.82914 -0.36319 1
0.45494 0.41500 -0.16944 0.01831 -0.00345 -2.13441 -0.90355 -2.18108 1.35914 -1.01644 -1.13314 -2.97647 -0.03809 -0.16495 0.48866 2.34474 -1.09118 -1.50923 0.88964 -2.20174 0
-0.11830 1.88777 0.76392 -1.44508 0.16906 -0.63118 -2.25523 -0.01561 -0.83729 -0.41851 -1.25709 -1.48855 -1.04914 -0.42210 -0.42117 0.43200 0.50786 -2.45898 -0.16259 -0.72308 0
0.24502 -1.50934 -0.06509 0.56448 -0.22563 0.84758 -0.40275 0.56442 -0.41116 -0.69085 -1.35466 -0.04586 -0.27019 1.03663 1.32279 -0.58481 0.88399 0.99903 0.83458 0.79399 1
-0.15799 0.11351 0.40224 -0.00518 0.77990 1.66398 -0.13952 1.26869 0.84505 0.35604 -0.13298 1.08621 0.47439 1.12145 1.06246 0.25662 -0.07276 -0.85931 -0.06199 0.18069 1
-0.01805 1.42286 0.51308 0.28938 0.06166 0.69951 0.44484 0.56644 0.14918 -0.30121 0.48149 1.47731 -0.03809 -0.53990 -0.62704 0.44776 0.63190 0.14269 -0.49226 -0.03632 1
0.25713 -0.89235 -2.36866 -0.67011 0.92892 0.93682 -0.24613 1.10798 -0.29714 2.05952 0.21315 -0.85001 1.62497 -0.35276 -0.38066 1.95457 1.02679 1.06892 0.78768 0.98607 0
0.05394 -0.02856 0.28492 -0.06422 -0.28671 -0.51880 0.02236 1.41116 -0.44505 1.01128 -0.06573 0.06389 0.15103 -1.00909 1.04519 -0.66494 -0.44955 0.37784 1.04462 -0.19201 1
-1.55272 0.78586 3.54454 0.16257 -0.24107 1.45046 0.50210 0.03031 1.04182 -0.80747 -0.80613 1.35093 0.70252 -1.04342 1.72391 -0.55328 -0.60175 -1.13561 -1.12237 0.42197 0
-0.06986 0.87524 -0.78844 1.07576 0.50200 -0.39453 0.71992 0.32066 -0.60859 1.01937 0.47292 -0.35914 -0.31713 0.05046 -0.72533 0.25727 0.97450 -0.02191 -0.48274 -0.03969 1
-0.34840 0.01813 -1.59216 -1.79868 0.37782 -1.23208 -0.26916 -1.70707 -0.05867 0.87511 -0.41450 -1.61493 1.04240 -4.63537 1.21985 -1.38288 2.04254 1.60127 -0.04295 -0.15764 0
-2.54714 1.12137 1.07828 1.08381 1.97270 -0.46526 1.38589 -1.72125 -0.05215 -0.02146 -0.39011 0.61928 1.13828 1.38801 -0.70275 -1.52607 -0.10226 0.28574 1.52587 -0.93403 0
-0.85099 1.42086 2.85813 1.90172 0.49865 -1.19440 -0.13426 -1.04871 -0.16227 -2.78598 1.04519 0.59933 -0.17827 -1.71522 0.13602 0.04051 -0.37848 -0.24661 0.44170 0.58169 0
0.42802 -0.16597 0.50789 -0.36616 0.25901 0.18323 -0.13492 0.60696 0.99817 0.34728 1.04651 -0.95910 -0.49369 -1.02053 0.84728 0.12525 -0.28395 1.23940 0.00531 0.10723 1
-3.61354 -1.09912 -0.43000 0.41686 0.94704 2.30057 1.57805 0.17211 -0.09516 -1.48900 0.49402 -0.55536 -2.50191 -0.80714 0.60820 0.16926 1.41231 0.97355 -1.70558 0.58304 0
0.24502 -0.73226 0.68549 0.56850 -0.05849 -0.75348 -0.36327 0.11674 -0.09972 -0.18931 0.16898 1.14408 -0.17563 -0.27670 0.37576 1.20511 0.11631 -1.11601 -0.21968 -0.10641 1
-0.31812 0.00545 -0.37167 -0.05080 0.68324 -1.34049 0.37706 1.26666 -0.23785 0.43154 -0.01496 1.16669 -1.99407 1.88413 -0.16549 0.47469 -1.93663 0.63193 0.01007 -0.30388 0
0.28942 0.51439 -0.25111 0.33970 -0.21892 -0.35817 0.77915 0.83181 0.52513 0.98499 -0.12177 -0.80146 1.13101 0.48330 0.05765 0.38602 0.92623 -0.14863 0.81963 -0.60582 1
0.41188 0.52239 -0.66010 -0.41514 0.01132 0.02127 0.38825 -0.38023 0.33488 -0.44413 0.85531 0.57538 -0.64908 0.21740 0.46608 0.20473 0.24303 0.53003 0.65717 -0.81407 1
-1.20825 -0.75694 -0.23944 -0.12797 1.27192 0.75768 -1.56359 -0.33297 -0.72001 1.12857 0.27842 -0.12900 -0.46724 0.43146 1.82950 -1.19042 -0.64197 1.25508 1.80796 -0.66782 0
-0.17212 1.40285 -0.24009 -0.06892 0.01870 -1.07210 -0.83708 -0.20872 0.62613 -1.50517 -1.16676 -0.41634 -0.00635 -0.11245 -0.18939 -1.87420 1.47064 -1.62550 0.61639 -0.22099 0
-0.83820 -0.04924 -0.49676 -0.64461 1.56526 0.33527 -0.21520 -0.82724 1.90059 0.17808 -0.93733 -0.19020 -0.75290 1.37455 1.51272 0.41426 -0.02515 -0.21853 0.94130 0.76973 1
1.35650 -1.84618 -0.14675 0.46786 0.17578 -0.20018 -1.44251 0.47664 0.36746 -0.62748 2.15150 -0.17955 0.64565 -0.10369 -0.12232 0.35514 -0.80489 0.95200 -0.09597 0.01961 0
0.96358 0.43701 -0.77223 -0.13467 0.22746 0.04110 0.45866 -0.53081 0.61635 0.15516 -0.58526 -0.02724 -0.43418 0.93969 0.75032 -0.44884 -0.81294 0.07998 -0.16531 -0.08620 1
-0.84089 0.53306 0.52669 1.43875 -0.53575 1.20323 -0.08293 0.52053 -0.35513 1.96919 -1.37049 -3.10617 0.28593 -0.42075 -0.95445 0.96864 0.98321 0.34387 -0.78862 -0.34836 0
0.42533 1.43353 -0.35741 0.43968 -0.17931 0.15348 -0.12505 0.61844 -0.04694 -0.34571 0.26128 0.52084 -0.03280 0.84882 -0.16283 0.79786 0.45087 -0.04282 -1.09178 0.57226 1
1.29527 -0.73493 -0.51297 -0.24002 0.64699 0.52036 -0.06450 0.81831 0.21369 -0.16774 -0.26945 -0.76554 0.93131 0.68591 -0.06321 -0.97957 0.32013 0.30076 0.48384 0.50082 1
0.17639 -0.59886 -0.17787 -0.74727 0.21605 0.15613 -0.82721 -0.27895 0.64437 1.43664 0.85465 1.36490 0.05383 1.20492 0.58097 -0.18084 -0.79283 0.23283 -0.46439 -0.66512 1
0.27328 0.85790 0.01334 -0.31852 0.73090 1.30966 0.07764 -0.03181 0.00714 0.13426 1.04849 0.71506 -1.02534 -0.21409 -0.20401 0.70984 -0.13645 0.16817 0.87265 0.61135 1
-0.04900 -1.10779 0.13649 0.58528 -1.06670 -0.11556 -0.63045 0.78117 0.05731 -0.05921 -0.05848 -0.33786 -1.47168 0.72092 0.67793 -0.64721 -0.19009 -0.04020 -0.45827 -0.10709 1
0.54509 -0.38942 0.45215 0.07198 -0.42029 -0.45600 1.24111 -0.14120 0.01952 0.08775 -0.01958 0.64722 0.09946 1.64651 0.70848 0.24085 0.33689 0.30338 -0.51605 -0.26547 1
0.28471 1.02866 0.45928 0.18605 0.02206 0.57259 -0.53963 -0.14728 0.30295 -0.50210 0.71290 0.57139 -0.40508 -1.02188 0.61152 0.28749 1.51623 -0.03367 -0.47119 1.20038 1
-1.78686 -2.46584 -1.46317 -0.64596 0.20598 -0.66291 -0.13755 -3.55113 -1.99121 0.08033 0.19733 -0.82940 1.26524 -1.47760 1.10230 0.49965 -1.06168 1.03626 -0.61393 0.14430 0
-0.40020 1.58428 2.05635 -0.21049 -1.83595 2.24372 -0.17111 -0.31609 0.97667 1.08206 -0.00442 0.78091 0.39966 0.23221 -0.49621 -0.72931 -0.13444 0.76910 -0.23464 -0.28029 0
-0.90010 0.22023 1.73551 1.89568 -0.54447 -0.03954 -0.08227 0.19844 -0.15575 -1.82403 2.34006 -0.42832 0.81229 0.91748 0.53183 0.44053 -1.87427 0.54963 -2.63138 -1.02367 0
-1.25063 -0.92170 1.36995 -0.16353 -0.16522 0.94872 -0.19020 -0.09934 0.45086 0.98971 -0.12375 -0.46423 1.00669 0.44829 0.67395 1.03695 -0.56621 -0.90438 -1.26579 -0.16707 1
-0.15059 0.28027 0.08788 0.20081 0.55772 0.09134 -0.00264 0.46651 0.41046 -0.46435 0.12415 -0.16026 -0.59883 0.21807 -0.51614 0.10291 0.36304 0.59470 0.14737 0.50891 1
-0.95796 -2.17368 0.27455 -2.23280 1.25313 -0.33834 -0.00923 2.77176 0.16873 -2.26894 -0.28396 -0.80878 -1.04716 -1.66743 -0.04329 0.18371 -0.13846 -0.01408 -2.09439 2.56986 0
-0.23940 -1.25721 -0.51686 -0.20647 -0.10145 -1.60491 0.64227 0.38953 -0.59686 0.09786 1.41572 0.94586 0.04457 0.73506 -1.27256 1.14336 0.47903 0.09566 -0.20269 1.02853 1
-0.34032 0.51706 -0.45528 0.68190 0.53758 0.85485 -0.79299 0.58940 1.05225 -0.05786 -0.04529 -0.19286 1.58529 -0.13062 0.14731 -0.08757 -0.24976 0.72338 -1.37523 0.26426 1
0.78057 -0.72359 0.72956 0.40546 -0.46258 0.82643 1.06804 -0.22223 -1.19239 0.49019 0.54017 0.61728 -0.71256 0.17163 -0.27905 0.32296 -0.69628 -0.21395 -0.08985 -0.57818 1
-0.06784 0.51239 -0.61214 -0.41112 -0.77337 0.16736 0.60936 1.25518 0.53491 -0.11179 0.26853 1.10749 0.52200 0.21807 0.73505 1.57557 1.78575 0.45165 0.17796 -0.62064 1
-0.22460 -1.25387 -0.37620 0.03911 -0.25718 -0.43882 0.76533 -0.12499 1.17996 1.38473 -0.57273 -1.36949 -0.03875 2.97598 -0.88870 -3.90255 -0.03119 0.86773 -0.88039 -3.63659 0
-1.10665 1.56694 1.02837 0.20081 1.36791 0.64200 1.05685 -1.18916 -1.55075 -0.06730 -1.95924 0.52217 1.76780 -2.07200 -1.21744 0.85501 -0.03454 -0.92659 -0.16599 -0.40228 0
-3.38209 0.51972 -0.21351 0.71947 0.07173 0.70414 1.73138 1.52258 1.32851 -1.08386 -1.17006 -0.58595 2.11826 -0.92629 0.73770 -0.32338 -0.10561 0.38307 1.12211 0.22652 0
0.84449 1.73236 0.74577 0.05320 -2.39443 0.99830 3.12320 0.18224 0.52579 -0.20751 0.07404 0.18029 -2.92842 0.95922 -0.64033 2.98254 1.09049 -0.54382 -0.74852 -0.86798 0
-1.82521 -0.15663 -1.60253 0.71276 1.48739 -0.08317 0.81139 0.65828 -0.10819 1.14273 -1.69618 -1.00433 -2.34057 -0.41738 0.45413 1.31217 -1.81125 -0.38770 -0.15239 -0.36454 0
-0.84089 0.54040 -2.54237 -1.59202 -0.16387 0.54284 0.52052 -1.82996 1.60022 -0.11179 -0.85821 -0.25937 0.13781 -0.28073 0.59492 -0.31681 0.89807 0.65741 -1.02993 -1.67943 0
-0.10686 -0.68224 0.56623 -0.37824 0.43823 -0.35883 0.86535 0.55361 -0.72587 1.24924 0.60807 0.81816 0.25088 0.57215 0.25423 -0.20843 0.02178 -0.00297 0.47160 -1.71582 1
-1.10329 -1.64207 0.34974 1.14218 -2.44007 -0.47716 1.33259 -0.54364 -0.29910 -0.26212 1.19551 -1.67080 0.81427 0.33184 0.63211 1.61366 -0.11097 2.44846 1.00044 0.69559 0
0.05327 0.03747 -0.16749 -0.02396 0.57920 1.81205 1.46420 -1.84549 2.08759 2.09188 -2.24011 -0.13898 0.64367 -1.60214 2.04335 2.24818 0.25778 1.35502 -0.39506 1.53399 0
-0.37195 -0.00922 1.15930 -0.99687 -0.02828 -0.12019 0.14871 -2.33503 1.17214 2.46736 -0.27934 -0.26735 -0.92483 -2.29616 1.95768 0.94040 1.73144 -2.99133 -0.93272 -0.03430 0
-2.33991 0.87191 -0.25305 -0.38495 0.22209 -0.78785 0.00854 -0.27490 0.07230 -1.02251 -0.10199 -0.88194 0.55572 1.63775 -0.39527 2.06164 -0.62722 -0.55557 2.88058 -1.11600 0
-0.91087 -0.18531 -0.68927 -0.01860 -0.09742 0.05697 -0.12768 0.21262 -0.58318 0.21785 -0.13694 0.08850 0.37652 0.92354 0.14665 1.38114 1.00065 -0.07482 0.93246 -0.06800 1
1.21992 1.20275 -0.66528 0.87782 -1.35265 0.58052 -0.15400 0.37603 -0.43918 0.07696 -0.06177 -1.82644 0.39504 -1.44798 -0.22924 0.89310 0.21889 1.50068 1.95546 0.50891 0
-0.35311 -0.46146 -0.11629 0.85970 -0.90963 0.82709 0.96604 -0.14390 -0.42029 0.55828 -0.54636 -0.13964 0.92338 0.30222 0.79349 -0.16114 -1.32651 -0.07417 -0.43652 -0.09900 1
0.48117 -1.21652 0.27196 -0.17762 -0.40888 -0.29273 0.19280 1.14715 -2.37693 -1.50450 -0.15803 -1.26307 -0.13661 0.07671 -0.17478 0.49637 0.36572 -0.07156 1.33283 -0.11248 0
-0.27170 -0.58552 -0.80464 -2.50455 0.63290 -2.05773 1.12595 -0.42412 -1.21063 -2.39095 -0.47450 -0.07646 0.22906 0.64149 -0.87476 0.05431 0.03519 -2.99786 -0.16531 2.53616 0
-0.82004 0.09350 -0.06379 -0.11723 0.14423 0.01863 -0.24876 -0.23506 0.88024 -0.24863 0.92784 -0.40570 0.27535 0.58898 0.55175 -0.66034 0.40997 -0.08527 -0.10753 -0.07474 1
0.61910 0.07883 0.24150 -0.21922 -0.01486 0.02259 1.14109 -0.82724 0.09706 0.09786 0.03844 -0.14297 0.01944 -0.29083 -0.18076 -0.16771 0.68553 -0.55361 0.30643 -0.17853 1
-1.91671 2.76223 -0.76445 1.35891 -0.15246 0.22488 0.77191 1.26193 1.06137 2.05682 0.47028 -2.50887 -1.94580 -0.08889 0.53449 1.44420 0.31008 -0.83122 -0.46983 -1.33571 0
-0.93711 3.71539 -0.26018 -0.79692 -0.52165 -1.39007 -2.19929 -1.01293 1.17865 0.43491 -0.25957 0.88201 -0.53469 0.27260 0.38639 -0.34703 -0.10427 -0.02649 -3.60136 -1.60596 0
1.32219 -0.06058 -0.06249 -0.21788 -0.14978 -0.12482 0.17898 0.39831 -0.97021 0.67220 1.66955 0.11843 0.32494 -0.05388 -0.26776 -0.70435 0.06871 0.94873 -0.91097 0.66257 1
-0.02478 -1.36259 -1.99726 -0.50505 0.45367 1.16621 0.88049 -0.75701 -1.94495 0.01427 -0.17386 0.88866 0.86056 -2.49406 0.32131 0.68422 0.03184 -3.29898 -0.05655 -1.19013 0
0.53904 0.06615 0.49882 1.16835 0.98261 0.02920 -0.20402 -0.10069 0.11465 0.73557 -1.74365 0.26343 -0.28473 -1.19690 0.37975 1.26159 -1.48273 1.00295 0.93858 0.76299 1
1.02279 0.59776 -0.39176 0.82683 -0.09944 0.37031 -0.86209 -0.38969 -0.59360 -0.35649 -0.59911 -0.52210 -0.45071 0.74246 -0.01341 0.06613 0.74855 -1.10556 0.22690 0.67739 1
0.18245 0.73384 0.32770 0.59199 -0.07191 0.94608 0.70544 -0.18712 -0.66332 0.05876 0.28897 0.17962 0.73161 0.08075 1.04784 1.38442 0.20280 0.21977 0.09435 -0.17381 1
-0.35513 2.09121 0.24668 -0.52719 -0.18737 -0.48179 0.38693 0.54281 1.22231 1.33013 -0.59779 -0.68240 0.87577 -0.45104 -1.39476 -0.19201 -0.13176 -0.07548 -0.12996 -1.21170 1
2.08111 -1.41195 2.02265 -1.02103 0.78124 0.47740 -0.35077 0.16536 0.88349 -1.07577 -1.04413 -0.43763 -0.01296 -0.58500 -0.32554 -0.13486 -0.16662 0.54832 0.57900 -0.60716 0
-2.50340 3.22180 -0.88566 -0.56745 0.14893 0.93418 -1.04503 1.63061 -0.10688 0.02506 -1.46609 0.15435 -0.19150 -0.51836 -0.15553 -1.40652 1.19843 2.08137 -2.66197 0.12273 0
0.84449 -1.05843 0.05158 2.15938 -1.41374 -0.22133 0.70149 -0.50650 0.53230 -2.33568 1.06893 -1.96013 -0.39053 0.34530 0.85193 -0.09348 0.95036 1.39029 1.66794 -1.25686 0
-0.07120 -0.79696 1.24485 -0.40575 -0.39478 -0.13407 -0.07174 0.27407 0.56944 0.12348 -0.12309 0.85740 -0.44740 0.86497 -0.18209 0.62445 -0.07141 0.36412 0.79448 0.25213 1
0.56662 0.38632 -0.07805 -0.22928 0.53959 -0.73827 -1.06609 0.46854 0.18632 0.52457 -0.00771 0.12508 -0.09628 0.48801 -0.73330 -0.23930 -0.07544 -0.99387 -0.09189 0.70840 1
0.59152 2.04852 -0.00675 -0.12797 0.49730 1.88080 -0.33497 -0.36538 -0.07756 1.01465 0.91003 0.80020 0.20129 1.09385 0.76028 -0.01400 0.55747 0.45034 -0.02392 -0.66445 1
0.40515 -0.20732 -0.65427 -0.33798 -0.99891 -0.23588 -0.83379 1.15255 0.00323 -0.74141 -0.03145 0.61329 0.67541 0.44089 -0.58786 -0.44555 -0.74656 -0.23355 -0.77163 1.24352 1
0.18783 2.08254 2.08293 -0.13065 -0.03097 0.53358 -1.25891 -0.16889 -2.85909 -0.27155 -0.83316 -0.20017 1.60182 -0.75867 -0.07052 -1.12999 0.33891 -0.13165 -0.73968 2.49235 0
3.28073 1.27945 1.28245 -0.56745 0.38118 -1.96452 3.56543 -0.27422 -0.28737 0.58120 0.47885 -0.17157 0.61060 -0.10504 -1.20416 -0.19004 -2.03988 1.07088 -2.72790 -0.58223 0
-1.59309 0.41367 -0.28741 1.18043 0.22478 -0.39849 0.82455 0.36050 -0.38640 -0.30054 -0.91030 0.43836 0.55770 1.01845 -1.21345 0.45039 -0.08214 0.00552 0.67620 0.76770 1
-0.52333 0.06549 0.70364 -0.45272 0.34023 0.68629 -0.21915 -0.09056 0.44304 0.57176 0.45446 1.89635 0.45389 0.34395 -0.22127 0.07795 0.15587 -0.07744 -0.42089 -0.08283 1
0.43475 -0.13328 -0.04305 -0.65669 0.85105 -0.22398 1.00750 1.10055 0.14071 0.87713 -0.84371 -0.20948 0.06772 -0.09696 0.05765 -0.71223 0.94433 -0.66139 -0.63432 0.34985 1
-0.81398 -2.76333 -0.78001 0.59937 2.04587 -0.73365 1.57936 0.32066 0.80205 -3.58008 0.32392 1.52520 0.14310 -1.89967 -1.68962 1.35355 0.26918 1.30603 -1.80482 -0.23312 0
0.46166 0.06815 0.11510 -2.41665 -0.36189 1.14439 1.26086 4.14248 -0.32255 0.55221 -1.88013 -0.37710 -1.67932 -0.47797 -0.66291 -0.29842 0.19342 -2.27608 1.29000 0.58776 0
-1.04139 0.01746 0.08659 0.79596 -0.62301 -0.57169 -1.76957 0.45233 -0.03195 1.00723 -1.41664 0.71439 -0.35615 0.02286 -0.75057 0.69079 -2.64999 0.05320 -1.83541 1.92893 0
-0.00459 -0.14596 0.64725 1.87623 2.14253 -0.31520 0.08093 -2.03253 -3.06303 -0.30391 -0.14814 -0.01992 0.00952 -0.72838 -0.21729 -0.81273 -2.35834 0.78217 -2.74557 -0.71230 0
2.32871 -0.18464 0.92077 1.98090 -0.66060 2.20604 0.88970 1.37808 0.71539 2.18962 0.73268 -0.19352 -0.84746 -2.49541 1.81489 0.89113 -0.15857 -0.76655 0.17388 -1.96316 0
-0.22258 -1.37393 -2.56959 1.05764 -1.37682 1.35990 -1.09176 0.24773 -0.14207 0.57311 1.75790 -1.94550 -2.15542 -1.48635 -0.39859 0.97981 -0.33222 0.53526 0.85565 -2.08380 0
0.07682 2.00850 0.11770 -0.79894 1.99016 -0.66754 -1.26351 -0.15200 -1.11485 -0.84050 -1.13182 -0.63650 -1.59997 -1.00437 0.63543 -1.29880 -0.14315 1.77959 0.72039 0.52171 0
0.34930 -0.42144 0.86827 -0.03135 -0.02560 0.77024 0.14476 1.27814 0.05340 -1.34676 -0.55295 -0.57265 -1.15759 -0.04984 0.84131 -0.14734 -0.53135 0.53395 1.22815 0.71177 1
0.32912 1.37350 -1.23372 0.83354 -0.37263 0.73520 0.08290 -0.15268 -0.35448 1.14543 0.51643 1.72607 0.60267 0.56879 0.84795 0.04380 0.14313 -1.09903 0.15009 0.30470 1
-1.03803 0.17955 -1.04187 -0.20647 0.53355 0.82709 1.04764 0.46651 1.21840 -0.89106 0.11953 0.47627 -1.01872 0.12518 0.81673 1.25437 0.82096 0.10938 0.89984 -1.20766 1
-0.06784 0.33429 0.34844 -0.14273 1.00879 0.13563 -0.78509 -0.48219 0.10813 -0.06797 0.49402 -0.18953 1.92716 1.09385 -0.21795 -0.76018 0.07542 0.15445 -0.25231 -0.09833 1
0.52222 -0.82498 0.71141 0.27395 -0.58206 0.97384 -0.11781 1.50637 1.16106 0.15583 0.30150 1.09752 -0.00767 -0.07542 -0.09111 -0.13224 -0.08482 -0.03432 0.60483 -1.10319 1
-0.25555 0.30761 0.44048 -0.01256 -0.42499 0.68166 0.07567 0.05799 -0.11079 -0.12729 0.31469 0.41841 0.17418 0.46445 1.48085 0.11934 -0.20953 0.88929 0.07396 0.34244 1
0.64534 0.03881 -0.20185 0.46786 1.51424 -0.26628 -0.11781 -0.03451 0.26581 0.62973 0.59291 0.24880 -1.12783 -0.77954 -0.34148 1.20642 -1.65973 0.50652 1.91332 0.72862 1
0.12459 0.83922 0.63299 -1.22433 0.37984 1.36584 -0.42513 -0.07300 0.57140 1.24654 -0.52131 -0.70368 -0.14058 -0.10168 1.47420 0.37288 -1.45390 0.31056 0.38868 0.88834 1
-2.55857 0.78453 -2.07504 0.34507 0.14490 -0.27025 0.21254 -2.36677 1.95271 0.99577 -2.32186 -0.64116 0.45785 -1.18276 -0.88937 0.24611 0.07743 -1.34071 -0.37942 1.94510 0
0.52423 0.25959 0.92077 1.65413 -0.49816 -0.80173 0.05790 -0.14390 1.28030 0.74770 -0.76327 0.17031 -0.39648 -0.30362 -0.58653 -0.32469 1.61478 0.20866 -0.10073 0.00074 1
0.06336 0.24091 0.59993 0.24107 -0.13501 -0.13341 -0.49686 -0.76647 -0.35904 -0.13673 0.56456 0.60598 0.22575 1.06692 0.01714 0.89704 -0.25847 0.45165 1.48985 -0.06867 1
-2.50946 0.06682 -1.13261 0.04179 -1.92120 -0.32512 -1.83538 1.17888 1.53376 1.22699 -0.57471 -0.61056 -0.90036 -1.95891 0.40831 -0.29448 0.23431 0.66982 -1.53973 -1.61540 0
2.01652 -0.34940 0.02695 -0.66541 0.57785 -0.12680 -0.45935 -0.21885 0.05666 -1.26519 -0.13166 -0.98371 -0.63652 1.19011 0.94823 0.02344 -0.18338 0.40331 -0.06267 0.65583 1
0.45359 0.44168 -0.01971 0.04582 -0.02358 0.18257 -0.08359 -1.11961 0.06317 1.47507 0.17162 -0.06249 0.67012 0.18778 -0.80370 -0.17099 -1.06235 -1.50270 1.27845 0.76299 1
1.88465 0.35564 1.78607 -0.00786 -0.20348 1.68711 -1.30695 -0.27895 -2.59977 -0.50210 0.21118 1.30371 -2.03243 1.17664 -0.34148 -0.86068 2.45152 0.42748 0.03997 0.68009 0
0.62583 3.41257 2.07450 -1.40013 -0.91232 1.12456 -0.25008 2.15392 0.35247 0.38907 -0.13694 0.61196 -2.23874 -0.00811 -0.28370 -2.08373 -0.02783 -2.52103 1.75086 0.62213 0
-0.40155 -0.86300 -0.10397 0.11694 0.43353 -0.11689 0.05461 -0.06017 -0.21569 -0.57086 -0.07364 0.15834 0.38446 -0.86301 -0.05591 0.49965 -0.35904 -0.10487 0.74010 0.08027 1
-2.35337 -1.66942 0.43789 -2.03151 2.35464 -2.06103 -1.44317 -1.70707 0.28927 -2.41050 -1.46806 0.93456 0.66086 -0.51701 -0.87210 -1.34609 -1.54910 -0.99191 0.70611 0.73535 0
-0.32149 0.47303 0.47678 -0.63119 0.05092 -0.14333 1.02790 -1.06627 0.52709 -0.08954 0.17360 -0.39506 0.89230 -0.83541 2.00616 -0.71946 0.95506 -0.35112 0.53074 -0.01071 1
1.04028 -0.77495 -1.84494 -0.14944 -2.53271 0.38551 -2.44015 0.71770 1.69078 0.51446 -1.05600 -0.01194 -0.13198 -1.56444 -0.62306 -0.68793 1.24402 0.91803 0.05765 0.39029 0
-0.87252 -1.62006 -0.43972 0.90869 0.41742 -0.46195 -0.05463 0.00938 0.46128 2.58869 0.40963 -0.05052 -2.68905 -1.22315 -0.27374 0.25333 -1.49010 2.04740 0.48928 1.40661 0
-0.66664 -0.71626 0.57400 0.63694 0.15832 -0.03029 0.35337 0.02896 -0.55321 0.61220 0.70301 0.28006 0.03730 -0.13937 0.38506 0.35843 0.51054 0.53003 -0.59898 1.24756 1
0.58142 1.01932 0.61484 -0.06154 0.20397 -1.43634 3.58122 -0.99470 -0.80210 2.41410 2.07172 0.70109 1.85178 1.50649 -0.84620 0.53906 1.33252 0.13420 1.45246 0.47790 0
0.05394 -0.39942 1.19689 -0.11253 -0.78881 -0.37271 0.70215 -0.23843 0.90434 -0.05786 -0.95645 0.97713 -0.96450 0.39040 -0.46633 0.67174 0.02848 -0.11336 -0.38350 0.04523 1
3.31101 -2.04695 -0.00092 1.76954 -1.07476 1.65340 0.38957 -0.17834 1.82761 0.66411 0.01536 -1.75527 -0.95723 0.11710 -1.54020 -0.37921 -2.04591 -0.04739 0.73058 -0.91920 0
-0.31812 -0.69158 -0.32500 1.22941 -0.08265 0.22752 -0.09412 0.07217 -0.09906 -0.44952 0.63972 -1.60229 -1.10204 0.44425 -0.06853 1.13942 -0.75863 -0.22702 -0.33048 0.25550 1
0.88351 -0.73360 0.09307 0.61480 -0.25651 -1.11177 -0.12899 -0.59226 0.47496 0.83062 -0.03343 0.90529 -0.09363 1.00364 -0.03864 0.28355 -0.14986 -0.00101 0.33702 -0.11922 1
0.35200 0.22090 -0.16166 -0.32523 0.00796 0.83833 -0.42381 1.00602 0.24757 0.54682 0.42281 -0.25205 0.27072 0.16085 1.49612 -0.23996 -0.15924 0.98596 2.46594 0.97191 1
0.29884 -0.22133 0.70104 0.67653 -0.29678 -0.06268 -1.02858 0.44288 0.20978 -0.02011 0.33315 0.37318 0.56035 0.60716 0.43819 -0.06458 0.05061 0.56531 0.39208 -0.13742 1
-0.22729 0.20756 -0.38074 0.77718 -0.27262 0.27181 0.73966 0.73188 0.53817 -0.82028 0.82169 -0.00994 -0.25630 0.49339 1.72989 -0.50533 0.05061 -0.05457 -0.67239 0.85397 1
